,row,column,imputed_value
2482,8041,Deck_F,0.0
2483,8041,Deck_G,1.0
2484,8041,Deck_T,0.0
2485,8041,Side_P,1.0
2486,8041,Side_S,0.0
2487,4565,FoodCourt,0.0
2488,7972,RoomService,55.0
2489,7692,CryoSleep,0.0
2490,890,Spa,553.0
2491,8477,Cabin_num,40
2492,8477,Deck_A,0.0
2493,8477,Deck_B,0.0
2494,8477,Deck_C,1.0
2495,8477,Deck_D,0.0
2496,8477,Deck_E,0.0
2497,8477,Deck_F,0.0
2498,8477,Deck_G,0.0
2499,8477,Deck_T,0.0
2500,8477,Side_P,0.0
2501,8477,Side_S,1.0
2502,6604,Destination_55 Cancri e,0.0
2503,6604,Destination_PSO J318.5-22,0.0
2504,6604,Destination_TRAPPIST-1e,1.0
2505,5157,Cabin_num,464
2506,5157,Deck_A,0.0
2507,5157,Deck_B,0.0
2508,5157,Deck_C,0.0
2509,5157,Deck_D,0.0
2510,5157,Deck_E,0.0
2511,5157,Deck_F,0.0
2512,5157,Deck_G,1.0
2513,5157,Deck_T,0.0
2514,5157,Side_P,1.0
2515,5157,Side_S,0.0
2516,4567,CryoSleep,0.0
2517,4567,ShoppingMall,321.0
2518,6890,RoomService,516.0
2519,5609,Age,24.0
2520,1342,Age,30.0
2521,2912,VRDeck,3035.0
2522,681,ShoppingMall,0.0
2523,681,Cabin_num,161
2524,681,Deck_A,0.0
2525,681,Deck_B,1.0
2526,681,Deck_C,0.0
2527,681,Deck_D,0.0
2528,681,Deck_E,0.0
2529,681,Deck_F,0.0
2530,681,Deck_G,0.0
2531,681,Deck_T,0.0
2532,681,Side_P,0.0
2533,681,Side_S,1.0
2534,7197,Destination_55 Cancri e,0.0
2535,7197,Destination_PSO J318.5-22,0.0
2536,7197,Destination_TRAPPIST-1e,1.0
2537,7393,CryoSleep,0.0
2538,5856,VIP,0.0
2539,845,Spa,440.0
2540,5423,Destination_55 Cancri e,0.0
2541,5423,Destination_PSO J318.5-22,0.0
2542,5423,Destination_TRAPPIST-1e,1.0
2543,2527,VIP,0.0
2544,576,FoodCourt,738.0
2545,3556,Cabin_num,730
2546,3556,Deck_A,0.0
2547,3556,Deck_B,0.0
2548,3556,Deck_C,0.0
2549,3556,Deck_D,0.0
2550,3556,Deck_E,0.0
2551,3556,Deck_F,0.0
2552,3556,Deck_G,1.0
2553,3556,Deck_T,0.0
2554,3556,Side_P,0.0
2555,3556,Side_S,1.0
2556,4902,Age,20.0
2557,7631,Cabin_num,1084
2558,7631,Deck_A,0.0
2559,7631,Deck_B,0.0
2560,7631,Deck_C,0.0
2561,7631,Deck_D,0.0
2562,7631,Deck_E,0.0
2563,7631,Deck_F,0.0
2564,7631,Deck_G,1.0
2565,7631,Deck_T,0.0
2566,7631,Side_P,0.0
2567,7631,Side_S,1.0
2568,247,Spa,0.0
2569,4011,Cabin_num,237
2570,4011,Deck_A,0.0
2571,4011,Deck_B,1.0
2572,4011,Deck_C,0.0
2573,4011,Deck_D,0.0
2574,4011,Deck_E,0.0
2575,4011,Deck_F,0.0
2576,4011,Deck_G,0.0
2577,4011,Deck_T,0.0
2578,4011,Side_P,1.0
2579,4011,Side_S,0.0
2580,4737,RoomService,1724.0
2581,4979,RoomService,0.0
2582,770,VRDeck,0.0
2583,1594,RoomService,498.0
2584,1594,Cabin_num,420
2585,1594,Deck_A,0.0
2586,1594,Deck_B,0.0
2587,1594,Deck_C,0.0
2588,1594,Deck_D,0.0
2589,1594,Deck_E,0.0
2590,1594,Deck_F,0.0
2591,1594,Deck_G,1.0
2592,1594,Deck_T,0.0
2593,1594,Side_P,0.0
2594,1594,Side_S,1.0
2595,1074,FoodCourt,0.0
2596,1813,Spa,1539.0
2597,4597,VRDeck,2609.0
2598,6018,Age,43.0
2599,6018,FoodCourt,0.0
2600,27,RoomService,0.0
2601,871,FoodCourt,2022.0
2602,1521,Cabin_num,121
2603,1521,Deck_A,0.0
2604,1521,Deck_B,0.0
2605,1521,Deck_C,0.0
2606,1521,Deck_D,0.0
2607,1521,Deck_E,0.0
2608,1521,Deck_F,0.0
2609,1521,Deck_G,1.0
2610,1521,Deck_T,0.0
2611,1521,Side_P,1.0
2612,1521,Side_S,0.0
2613,3497,Cabin_num,445
2614,3497,Deck_A,0.0
2615,3497,Deck_B,0.0
2616,3497,Deck_C,0.0
2617,3497,Deck_D,0.0
2618,3497,Deck_E,0.0
2619,3497,Deck_F,0.0
2620,3497,Deck_G,1.0
2621,3497,Deck_T,0.0
2622,3497,Side_P,1.0
2623,3497,Side_S,0.0
2624,3654,FoodCourt,0.0
2625,2864,RoomService,416.0
2626,3528,FoodCourt,290.0
2627,7388,VIP,0.0
2628,6289,VRDeck,1462.0
2629,684,CryoSleep,1.0
2630,9,VRDeck,0.0
2631,3706,Cabin_num,145
2632,3706,Deck_A,0.0
2633,3706,Deck_B,0.0
2634,3706,Deck_C,0.0
2635,3706,Deck_D,0.0
2636,3706,Deck_E,0.0
2637,3706,Deck_F,0.0
2638,3706,Deck_G,1.0
2639,3706,Deck_T,0.0
2640,3706,Side_P,1.0
2641,3706,Side_S,0.0
2642,713,Destination_55 Cancri e,0.0
2643,713,Destination_PSO J318.5-22,0.0
2644,713,Destination_TRAPPIST-1e,1.0
2645,1716,Cabin_num,262
2646,1716,HomePlanet_Earth,0.0
2647,1716,HomePlanet_Europa,1.0
2648,1716,HomePlanet_Mars,0.0
2649,1716,Deck_A,0.0
2650,1716,Deck_B,1.0
2651,1716,Deck_C,0.0
2652,1716,Deck_D,0.0
2653,1716,Deck_E,0.0
2654,1716,Deck_F,0.0
2655,1716,Deck_G,0.0
2656,1716,Deck_T,0.0
2657,1716,Side_P,1.0
2658,1716,Side_S,0.0
2659,3433,Spa,628.0
2660,2009,VIP,0.0
2661,7359,CryoSleep,1.0
2662,6625,Age,10.0
2663,6269,Cabin_num,0
2664,6269,HomePlanet_Earth,0.0
2665,6269,HomePlanet_Europa,0.0
2666,6269,HomePlanet_Mars,1.0
2667,6269,Deck_A,0.0
2668,6269,Deck_B,0.0
2669,6269,Deck_C,0.0
2670,6269,Deck_D,0.0
2671,6269,Deck_E,0.0
2672,6269,Deck_F,1.0
2673,6269,Deck_G,0.0
2674,6269,Deck_T,0.0
2675,6269,Side_P,0.0
2676,6269,Side_S,1.0
2677,3199,ShoppingMall,0.0
2678,7120,VIP,0.0
2679,1892,CryoSleep,0.0
2680,2586,VRDeck,0.0
2681,2072,Destination_55 Cancri e,0.0
2682,2072,Destination_PSO J318.5-22,0.0
2683,2072,Destination_TRAPPIST-1e,1.0
2684,1627,ShoppingMall,424.0
2685,828,Cabin_num,1674
2686,828,Deck_A,0.0
2687,828,Deck_B,0.0
2688,828,Deck_C,0.0
2689,828,Deck_D,0.0
2690,828,Deck_E,0.0
2691,828,Deck_F,1.0
2692,828,Deck_G,0.0
2693,828,Deck_T,0.0
2694,828,Side_P,0.0
2695,828,Side_S,1.0
2696,4156,RoomService,483.0
2697,4156,HomePlanet_Earth,0.0
2698,4156,HomePlanet_Europa,0.0
2699,4156,HomePlanet_Mars,1.0
2700,5830,ShoppingMall,1333.0
2701,5830,Destination_55 Cancri e,0.0
2702,5830,Destination_PSO J318.5-22,0.0
2703,5830,Destination_TRAPPIST-1e,1.0
2704,8667,VRDeck,0.0
2705,3772,Cabin_num,1320
2706,3772,Deck_A,0.0
2707,3772,Deck_B,0.0
2708,3772,Deck_C,0.0
2709,3772,Deck_D,0.0
2710,3772,Deck_E,0.0
2711,3772,Deck_F,0.0
2712,3772,Deck_G,1.0
2713,3772,Deck_T,0.0
2714,3772,Side_P,0.0
2715,3772,Side_S,1.0
2716,721,Destination_55 Cancri e,0.0
2717,721,Destination_PSO J318.5-22,0.0
2718,721,Destination_TRAPPIST-1e,1.0
2719,8427,RoomService,0.0
2720,2458,VRDeck,1828.0
2721,922,HomePlanet_Earth,1.0
2722,922,HomePlanet_Europa,0.0
2723,922,HomePlanet_Mars,0.0
2724,5801,CryoSleep,1.0
2725,5801,ShoppingMall,0.0
2726,5004,Destination_55 Cancri e,0.0
2727,5004,Destination_PSO J318.5-22,0.0
2728,5004,Destination_TRAPPIST-1e,1.0
2729,7466,VIP,0.0
2730,464,Cabin_num,0
2731,464,Deck_A,0.0
2732,464,Deck_B,0.0
2733,464,Deck_C,0.0
2734,464,Deck_D,0.0
2735,464,Deck_E,0.0
2736,464,Deck_F,1.0
2737,464,Deck_G,0.0
2738,464,Deck_T,0.0
2739,464,Side_P,1.0
2740,464,Side_S,0.0
2741,1632,Age,39.0
2742,1632,Destination_55 Cancri e,0.0
2743,1632,Destination_PSO J318.5-22,0.0
2744,1632,Destination_TRAPPIST-1e,1.0
2745,5699,CryoSleep,0.0
2746,5699,VIP,0.0
2747,6839,VIP,0.0
2748,6848,Destination_55 Cancri e,1.0
2749,6848,Destination_PSO J318.5-22,0.0
2750,6848,Destination_TRAPPIST-1e,0.0
2751,7918,ShoppingMall,993.0
2752,6931,FoodCourt,3435.0
2753,1829,VIP,0.0
2754,2451,VIP,0.0
2755,8079,HomePlanet_Earth,1.0
2756,8079,HomePlanet_Europa,0.0
2757,8079,HomePlanet_Mars,0.0
2758,7341,HomePlanet_Earth,1.0
2759,7341,HomePlanet_Europa,0.0
2760,7341,HomePlanet_Mars,0.0
2761,7978,Age,51.0
2762,3778,CryoSleep,0.0
2763,3275,VIP,0.0
2764,4521,RoomService,0.0
2765,3063,CryoSleep,0.0
2766,7832,FoodCourt,0.0
2767,1357,ShoppingMall,952.0
2768,1357,Destination_55 Cancri e,0.0
2769,1357,Destination_PSO J318.5-22,0.0
2770,1357,Destination_TRAPPIST-1e,1.0
2771,490,Age,45.0
2772,4286,RoomService,241.0
2773,3768,VRDeck,0.0
2774,7826,Age,18.0
2775,1466,VIP,0.0
2776,956,VIP,0.0
2777,5810,CryoSleep,0.0
2778,5810,Age,30.0
2779,6906,CryoSleep,0.0
2780,6906,Spa,2020.0
2781,6906,Destination_55 Cancri e,0.0
2782,6906,Destination_PSO J318.5-22,0.0
2783,6906,Destination_TRAPPIST-1e,1.0
2784,4299,CryoSleep,1.0
2785,6958,Spa,0.0
2786,961,VIP,0.0
2787,961,Cabin_num,0
2788,961,Deck_A,0.0
2789,961,Deck_B,0.0
2790,961,Deck_C,0.0
2791,961,Deck_D,0.0
2792,961,Deck_E,1.0
2793,961,Deck_F,0.0
2794,961,Deck_G,0.0
2795,961,Deck_T,0.0
2796,961,Side_P,1.0
2797,961,Side_S,0.0
2798,4542,Spa,0.0
2799,1966,Spa,769.0
2800,6058,HomePlanet_Earth,1.0
2801,6058,HomePlanet_Europa,0.0
2802,6058,HomePlanet_Mars,0.0
2803,3949,Spa,663.0
2804,2076,Age,46.0
2805,4998,VRDeck,2093.0
2806,485,FoodCourt,2128.0
2807,485,VRDeck,0.0
2808,104,VIP,0.0
2809,5686,ShoppingMall,0.0
2810,7660,Spa,300.0
2811,4434,Age,21.0
2812,2176,Age,38.0
2813,7203,ShoppingMall,826.0
2814,6486,FoodCourt,0.0
2815,850,HomePlanet_Earth,1.0
2816,850,HomePlanet_Europa,0.0
2817,850,HomePlanet_Mars,0.0
2818,2463,HomePlanet_Earth,1.0
2819,2463,HomePlanet_Europa,0.0
2820,2463,HomePlanet_Mars,0.0
2821,1995,FoodCourt,0.0
2822,2196,FoodCourt,3.0
2823,1960,VIP,0.0
2824,1960,Cabin_num,436
2825,1960,Deck_A,0.0
2826,1960,Deck_B,0.0
2827,1960,Deck_C,0.0
2828,1960,Deck_D,0.0
2829,1960,Deck_E,0.0
2830,1960,Deck_F,1.0
2831,1960,Deck_G,0.0
2832,1960,Deck_T,0.0
2833,1960,Side_P,0.0
2834,1960,Side_S,1.0
2835,4427,VRDeck,0.0
2836,7529,Cabin_num,671
2837,7529,Deck_A,0.0
2838,7529,Deck_B,0.0
2839,7529,Deck_C,0.0
2840,7529,Deck_D,0.0
2841,7529,Deck_E,0.0
2842,7529,Deck_F,0.0
2843,7529,Deck_G,1.0
2844,7529,Deck_T,0.0
2845,7529,Side_P,0.0
2846,7529,Side_S,1.0
2847,2507,Cabin_num,1757
2848,2507,Deck_A,0.0
2849,2507,Deck_B,0.0
2850,2507,Deck_C,0.0
2851,2507,Deck_D,0.0
2852,2507,Deck_E,0.0
2853,2507,Deck_F,1.0
2854,2507,Deck_G,0.0
2855,2507,Deck_T,0.0
2856,2507,Side_P,1.0
2857,2507,Side_S,0.0
2858,8514,VIP,0.0
2859,4678,CryoSleep,1.0
2860,463,Spa,4658.0
2861,1567,CryoSleep,0.0
2862,18,ShoppingMall,2446.0
2863,4368,HomePlanet_Earth,0.0
2864,4368,HomePlanet_Europa,0.0
2865,4368,HomePlanet_Mars,1.0
2866,2820,VIP,0.0
2867,100,CryoSleep,0.0
2868,6293,CryoSleep,1.0
2869,2694,Spa,425.0
2870,2833,Spa,0.0
2871,262,Cabin_num,252
2872,262,Deck_A,0.0
2873,262,Deck_B,0.0
2874,262,Deck_C,0.0
2875,262,Deck_D,1.0
2876,262,Deck_E,0.0
2877,262,Deck_F,0.0
2878,262,Deck_G,0.0
2879,262,Deck_T,0.0
2880,262,Side_P,0.0
2881,262,Side_S,1.0
2882,1401,HomePlanet_Earth,1.0
2883,1401,HomePlanet_Europa,0.0
2884,1401,HomePlanet_Mars,0.0
2885,172,RoomService,987.0
2886,8559,Age,35.0
2887,7110,Spa,0.0
2888,1864,Cabin_num,64
2889,1864,Deck_A,0.0
2890,1864,Deck_B,1.0
2891,1864,Deck_C,0.0
2892,1864,Deck_D,0.0
2893,1864,Deck_E,0.0
2894,1864,Deck_F,0.0
2895,1864,Deck_G,0.0
2896,1864,Deck_T,0.0
2897,1864,Side_P,1.0
2898,1864,Side_S,0.0
2899,8219,Destination_55 Cancri e,0.0
2900,8219,Destination_PSO J318.5-22,0.0
2901,8219,Destination_TRAPPIST-1e,1.0
2902,3790,Age,14.0
2903,1381,Cabin_num,47
2904,1381,Deck_A,0.0
2905,1381,Deck_B,0.0
2906,1381,Deck_C,1.0
2907,1381,Deck_D,0.0
2908,1381,Deck_E,0.0
2909,1381,Deck_F,0.0
2910,1381,Deck_G,0.0
2911,1381,Deck_T,0.0
2912,1381,Side_P,0.0
2913,1381,Side_S,1.0
2914,507,HomePlanet_Earth,1.0
2915,507,HomePlanet_Europa,0.0
2916,507,HomePlanet_Mars,0.0
2917,3333,Cabin_num,760
2918,3333,Deck_A,0.0
2919,3333,Deck_B,0.0
2920,3333,Deck_C,0.0
2921,3333,Deck_D,0.0
2922,3333,Deck_E,0.0
2923,3333,Deck_F,1.0
2924,3333,Deck_G,0.0
2925,3333,Deck_T,0.0
2926,3333,Side_P,0.0
2927,3333,Side_S,1.0
2928,4744,Spa,0.0
2929,6817,Spa,79.0
2930,701,Cabin_num,1462
2931,701,Deck_A,0.0
2932,701,Deck_B,0.0
2933,701,Deck_C,0.0
2934,701,Deck_D,0.0
2935,701,Deck_E,0.0
2936,701,Deck_F,1.0
2937,701,Deck_G,0.0
2938,701,Deck_T,0.0
2939,701,Side_P,1.0
2940,701,Side_S,0.0
2941,6114,FoodCourt,370.0
2942,6114,Cabin_num,707
2943,6114,Deck_A,0.0
2944,6114,Deck_B,0.0
2945,6114,Deck_C,0.0
2946,6114,Deck_D,0.0
2947,6114,Deck_E,0.0
2948,6114,Deck_F,1.0
2949,6114,Deck_G,0.0
2950,6114,Deck_T,0.0
2951,6114,Side_P,1.0
2952,6114,Side_S,0.0
2953,6114,Destination_55 Cancri e,0.0
2954,6114,Destination_PSO J318.5-22,0.0
2955,6114,Destination_TRAPPIST-1e,1.0
2956,2633,HomePlanet_Earth,1.0
2957,2633,HomePlanet_Europa,0.0
2958,2633,HomePlanet_Mars,0.0
2959,5953,VRDeck,0.0
2960,6972,CryoSleep,0.0
2961,8297,HomePlanet_Earth,0.0
2962,8297,HomePlanet_Europa,0.0
2963,8297,HomePlanet_Mars,1.0
2964,1149,Spa,1697.0
2965,2644,HomePlanet_Earth,1.0
2966,2644,HomePlanet_Europa,0.0
2967,2644,HomePlanet_Mars,0.0
2968,2923,VIP,0.0
2969,7220,CryoSleep,0.0
2970,7220,HomePlanet_Earth,1.0
2971,7220,HomePlanet_Europa,0.0
2972,7220,HomePlanet_Mars,0.0
2973,4042,Age,31.0
2974,6362,Spa,763.0
2975,4405,VRDeck,0.0
2976,4405,Destination_55 Cancri e,0.0
2977,4405,Destination_PSO J318.5-22,0.0
2978,4405,Destination_TRAPPIST-1e,1.0
2979,7406,Age,7.0
2980,4131,CryoSleep,1.0
2981,4131,RoomService,0.0
2982,3811,RoomService,994.0
2983,2922,CryoSleep,0.0
2984,6815,Destination_55 Cancri e,0.0
2985,6815,Destination_PSO J318.5-22,0.0
2986,6815,Destination_TRAPPIST-1e,1.0
2987,758,CryoSleep,0.0
2988,1327,Spa,215.0
2989,3510,Spa,1534.0
2990,4475,VIP,0.0
2991,7475,Cabin_num,229
2992,7475,Deck_A,0.0
2993,7475,Deck_B,0.0
2994,7475,Deck_C,0.0
2995,7475,Deck_D,1.0
2996,7475,Deck_E,0.0
2997,7475,Deck_F,0.0
2998,7475,Deck_G,0.0
2999,7475,Deck_T,0.0
3000,7475,Side_P,0.0
3001,7475,Side_S,1.0
3002,2953,ShoppingMall,2190.0
3003,1119,RoomService,0.0
3004,1220,RoomService,0.0
3005,1220,ShoppingMall,0.0
3006,6412,Spa,0.0
3007,7371,FoodCourt,0.0
3008,2444,HomePlanet_Earth,0.0
3009,2444,HomePlanet_Europa,0.0
3010,2444,HomePlanet_Mars,1.0
3011,5101,CryoSleep,0.0
3012,2052,RoomService,744.0
3013,6464,RoomService,93.0
3014,7773,HomePlanet_Earth,1.0
3015,7773,HomePlanet_Europa,0.0
3016,7773,HomePlanet_Mars,0.0
3017,2343,VIP,0.0
3018,134,RoomService,1345.0
3019,8424,FoodCourt,3948.0
3020,6386,VRDeck,0.0
3021,2944,Spa,1738.0
3022,501,Age,31.0
3023,501,ShoppingMall,287.0
3024,1162,Cabin_num,1215
3025,1162,Deck_A,0.0
3026,1162,Deck_B,0.0
3027,1162,Deck_C,0.0
3028,1162,Deck_D,0.0
3029,1162,Deck_E,0.0
3030,1162,Deck_F,1.0
3031,1162,Deck_G,0.0
3032,1162,Deck_T,0.0
3033,1162,Side_P,0.0
3034,1162,Side_S,1.0
3035,4342,Cabin_num,227
3036,4342,Deck_A,0.0
3037,4342,Deck_B,1.0
3038,4342,Deck_C,0.0
3039,4342,Deck_D,0.0
3040,4342,Deck_E,0.0
3041,4342,Deck_F,0.0
3042,4342,Deck_G,0.0
3043,4342,Deck_T,0.0
3044,4342,Side_P,0.0
3045,4342,Side_S,1.0
3046,3534,Age,37.0
3047,5781,VIP,0.0
3048,4684,FoodCourt,1027.0
3049,7448,Spa,564.0
3050,7521,HomePlanet_Earth,1.0
3051,7521,HomePlanet_Europa,0.0
3052,7521,HomePlanet_Mars,0.0
3053,2153,Age,38.0
3054,3385,RoomService,0.0
3055,1118,VIP,0.0
3056,5026,HomePlanet_Earth,0.0
3057,5026,HomePlanet_Europa,1.0
3058,5026,HomePlanet_Mars,0.0
3059,5472,Destination_55 Cancri e,0.0
3060,5472,Destination_PSO J318.5-22,0.0
3061,5472,Destination_TRAPPIST-1e,1.0
3062,680,VIP,0.0
3063,680,FoodCourt,0.0
3064,3018,CryoSleep,0.0
3065,3088,FoodCourt,0.0
3066,4446,VRDeck,222.0
3067,1402,Spa,0.0
3068,7570,VRDeck,0.0
3069,6085,Spa,0.0
3070,7950,CryoSleep,0.0
3071,7950,FoodCourt,1933.0
3072,8495,ShoppingMall,1874.0
3073,2037,Spa,2120.0
3074,5363,ShoppingMall,0.0
3075,8376,Age,37.0
3076,8127,RoomService,1224.0
3077,2982,Age,13.0
3078,6811,Spa,0.0
3079,1571,VRDeck,253.0
3080,8342,ShoppingMall,0.0
3081,8342,Spa,13.0
3082,4092,CryoSleep,0.0
3083,235,RoomService,0.0
3084,7800,HomePlanet_Earth,0.0
3085,7800,HomePlanet_Europa,1.0
3086,7800,HomePlanet_Mars,0.0
3087,2670,Age,16.0
3088,5127,ShoppingMall,0.0
3089,5127,Cabin_num,251
3090,5127,Deck_A,0.0
3091,5127,Deck_B,0.0
3092,5127,Deck_C,0.0
3093,5127,Deck_D,0.0
3094,5127,Deck_E,0.0
3095,5127,Deck_F,0.0
3096,5127,Deck_G,1.0
3097,5127,Deck_T,0.0
3098,5127,Side_P,1.0
3099,5127,Side_S,0.0
3100,6316,RoomService,835.0
3101,5641,VIP,0.0
3102,4520,FoodCourt,1181.0
3103,4766,VRDeck,0.0
3104,2175,HomePlanet_Earth,1.0
3105,2175,HomePlanet_Europa,0.0
3106,2175,HomePlanet_Mars,0.0
3107,1036,RoomService,0.0
3108,2504,HomePlanet_Earth,1.0
3109,2504,HomePlanet_Europa,0.0
3110,2504,HomePlanet_Mars,0.0
3111,648,VIP,0.0
3112,648,RoomService,647.0
3113,4901,ShoppingMall,0.0
3114,6800,ShoppingMall,1725.0
3115,473,HomePlanet_Earth,0.0
3116,473,HomePlanet_Europa,1.0
3117,473,HomePlanet_Mars,0.0
3118,6739,HomePlanet_Earth,1.0
3119,6739,HomePlanet_Europa,0.0
3120,6739,HomePlanet_Mars,0.0
3121,5144,ShoppingMall,0.0
3122,3696,VRDeck,1272.0
3123,1754,VIP,0.0
3124,8173,RoomService,488.0
3125,535,CryoSleep,0.0
3126,7301,Spa,178.0
3127,3735,VIP,0.0
3128,1731,Spa,2604.0
3129,1552,Cabin_num,242
3130,1552,HomePlanet_Earth,1.0
3131,1552,HomePlanet_Europa,0.0
3132,1552,HomePlanet_Mars,0.0
3133,1552,Deck_A,0.0
3134,1552,Deck_B,0.0
3135,1552,Deck_C,0.0
3136,1552,Deck_D,0.0
3137,1552,Deck_E,0.0
3138,1552,Deck_F,1.0
3139,1552,Deck_G,0.0
3140,1552,Deck_T,0.0
3141,1552,Side_P,1.0
3142,1552,Side_S,0.0
3143,7493,CryoSleep,0.0
3144,7493,VRDeck,88.0
3145,2685,FoodCourt,0.0
3146,725,Spa,1605.0
3147,1060,Cabin_num,1069
3148,1060,Deck_A,0.0
3149,1060,Deck_B,0.0
3150,1060,Deck_C,0.0
3151,1060,Deck_D,0.0
3152,1060,Deck_E,0.0
3153,1060,Deck_F,0.0
3154,1060,Deck_G,1.0
3155,1060,Deck_T,0.0
3156,1060,Side_P,1.0
3157,1060,Side_S,0.0
3158,2945,FoodCourt,0.0
3159,6646,HomePlanet_Earth,1.0
3160,6646,HomePlanet_Europa,0.0
3161,6646,HomePlanet_Mars,0.0
3162,7285,Cabin_num,190
3163,7285,Deck_A,0.0
3164,7285,Deck_B,1.0
3165,7285,Deck_C,0.0
3166,7285,Deck_D,0.0
3167,7285,Deck_E,0.0
3168,7285,Deck_F,0.0
3169,7285,Deck_G,0.0
3170,7285,Deck_T,0.0
3171,7285,Side_P,1.0
3172,7285,Side_S,0.0
3173,2713,ShoppingMall,1108.0
3174,5814,CryoSleep,0.0
3175,4770,CryoSleep,0.0
3176,613,VRDeck,3822.0
3177,1054,VIP,0.0
3178,1409,VRDeck,0.0
3179,5565,CryoSleep,0.0
3180,4548,VIP,0.0
3181,1524,ShoppingMall,0.0
3182,4487,Destination_55 Cancri e,0.0
3183,4487,Destination_PSO J318.5-22,0.0
3184,4487,Destination_TRAPPIST-1e,1.0
3185,308,ShoppingMall,340.0
3186,4027,HomePlanet_Earth,1.0
3187,4027,HomePlanet_Europa,0.0
3188,4027,HomePlanet_Mars,0.0
3189,3279,HomePlanet_Earth,1.0
3190,3279,HomePlanet_Europa,0.0
3191,3279,HomePlanet_Mars,0.0
3192,3164,VRDeck,0.0
3193,5461,CryoSleep,0.0
3194,1595,RoomService,714.0
3195,3001,FoodCourt,0.0
3196,3001,VRDeck,3511.0
3197,1428,Destination_55 Cancri e,0.0
3198,1428,Destination_PSO J318.5-22,0.0
3199,1428,Destination_TRAPPIST-1e,1.0
3200,4404,FoodCourt,906.0
3201,4404,ShoppingMall,0.0
3202,6960,Destination_55 Cancri e,0.0
3203,6960,Destination_PSO J318.5-22,0.0
3204,6960,Destination_TRAPPIST-1e,1.0
3205,2381,CryoSleep,1.0
3206,2731,ShoppingMall,1863.0
3207,7437,Age,26.0
3208,8643,ShoppingMall,41.0
3209,6767,Age,36.0
3210,5440,HomePlanet_Earth,0.0
3211,5440,HomePlanet_Europa,0.0
3212,5440,HomePlanet_Mars,1.0
3213,7519,Age,2.0
3214,5181,RoomService,0.0
3215,2028,VIP,0.0
3216,5590,CryoSleep,1.0
3217,3595,FoodCourt,0.0
3218,6980,VIP,0.0
3219,6831,Destination_55 Cancri e,0.0
3220,6831,Destination_PSO J318.5-22,0.0
3221,6831,Destination_TRAPPIST-1e,1.0
3222,2322,Age,24.0
3223,5950,CryoSleep,0.0
3224,1857,HomePlanet_Earth,1.0
3225,1857,HomePlanet_Europa,0.0
3226,1857,HomePlanet_Mars,0.0
3227,6413,ShoppingMall,0.0
3228,2728,Cabin_num,1199
3229,2728,Deck_A,0.0
3230,2728,Deck_B,0.0
3231,2728,Deck_C,0.0
3232,2728,Deck_D,0.0
3233,2728,Deck_E,0.0
3234,2728,Deck_F,1.0
3235,2728,Deck_G,0.0
3236,2728,Deck_T,0.0
3237,2728,Side_P,1.0
3238,2728,Side_S,0.0
3239,2227,Spa,871.0
3240,2139,Spa,2258.0
3241,2136,CryoSleep,0.0
3242,2136,Spa,1029.0
3243,8355,HomePlanet_Earth,0.0
3244,8355,HomePlanet_Europa,0.0
3245,8355,HomePlanet_Mars,1.0
3246,3884,Age,21.0
3247,3884,VIP,0.0
3248,3884,Cabin_num,231
3249,3884,Deck_A,0.0
3250,3884,Deck_B,0.0
3251,3884,Deck_C,0.0
3252,3884,Deck_D,0.0
3253,3884,Deck_E,0.0
3254,3884,Deck_F,1.0
3255,3884,Deck_G,0.0
3256,3884,Deck_T,0.0
3257,3884,Side_P,0.0
3258,3884,Side_S,1.0
3259,8414,RoomService,0.0
3260,764,Age,54.0
3261,6777,Age,40.0
3262,2909,VRDeck,0.0
3263,2229,Cabin_num,604
3264,2229,HomePlanet_Earth,1.0
3265,2229,HomePlanet_Europa,0.0
3266,2229,HomePlanet_Mars,0.0
3267,2229,Deck_A,0.0
3268,2229,Deck_B,0.0
3269,2229,Deck_C,0.0
3270,2229,Deck_D,0.0
3271,2229,Deck_E,0.0
3272,2229,Deck_F,0.0
3273,2229,Deck_G,1.0
3274,2229,Deck_T,0.0
3275,2229,Side_P,0.0
3276,2229,Side_S,1.0
3277,2435,Age,33.0
3278,1692,VIP,0.0
3279,7667,FoodCourt,0.0
3280,5055,VIP,0.0
3281,2767,CryoSleep,0.0
3282,2567,Age,24.0
3283,1397,Age,11.0
3284,1397,FoodCourt,2039.0
3285,859,Age,32.0
3286,1546,ShoppingMall,0.0
3287,3622,FoodCourt,0.0
3288,25,ShoppingMall,0.0
3289,7001,ShoppingMall,2773.0
3290,2583,ShoppingMall,0.0
3291,1432,Spa,0.0
3292,7213,ShoppingMall,0.0
3293,7213,HomePlanet_Earth,1.0
3294,7213,HomePlanet_Europa,0.0
3295,7213,HomePlanet_Mars,0.0
3296,715,Cabin_num,126
3297,715,Deck_A,0.0
3298,715,Deck_B,1.0
3299,715,Deck_C,0.0
3300,715,Deck_D,0.0
3301,715,Deck_E,0.0
3302,715,Deck_F,0.0
3303,715,Deck_G,0.0
3304,715,Deck_T,0.0
3305,715,Side_P,1.0
3306,715,Side_S,0.0
3307,4955,VRDeck,1732.0
3308,3283,HomePlanet_Earth,1.0
3309,3283,HomePlanet_Europa,0.0
3310,3283,HomePlanet_Mars,0.0
3311,1753,VRDeck,468.0
3312,3852,CryoSleep,0.0
3313,3852,VRDeck,0.0
